Empresa;Data;Prestador;Solicitação;Pedido;Vl_Solicitacao_Total;Dt_Preventrega;Ds_Prioridade;Usuario;Situacao;Ds_Compra
605;2024-04-18;NF 2654;4661;19816.0;180.0;19/04/2024;NORMAL;1857;APROVADA;REALIZADA
607;2024-04-18;NF 2652;4659;19840.0;180.0;22/04/2024;NORMAL;1857;APROVADA;REALIZADA
841;2024-04-18;NF 2651;4658;19839.0;900.0;22/04/2024;NORMAL;1857;APROVADA;REALIZADA
1;2024-04-17;NF 171;4642;19819.0;740.0;19/04/2024;NORMAL;1856;APROVADA;REALIZADA
9;2024-04-17;NF 246;4638;19780.0;1007.76;18/04/2024;NORMAL;1857;APROVADA;REALIZADA
24;2024-04-17;NF 2024/202;4641;19796.0;500.0;18/04/2024;NORMAL;1857;APROVADA;REALIZADA
25;2024-04-17;NF 2024/203;4640;19795.0;650.0;18/04/2024;NORMAL;1857;APROVADA;REALIZADA
1;2024-04-16;SEGUIR EXATAMENTE A DESCRICAO ENVIADA POR EMAIL;4634;19814.0;5238.89;19/04/2024;NORMAL;1856;APROVADA;PENDENTE
8;2024-04-15;NF 31;4622;19758.0;300.0;17/04/2024;NORMAL;1857;APROVADA;REALIZADA
9;2024-04-15;NF 32;4623;19759.0;1050.0;17/04/2024;NORMAL;1857;APROVADA;REALIZADA
13;2024-04-15;FAVOR SEGUIR O LINK DO MATERIAL ENVIADO POR EMAIL;4620;19933.0;650.0;26/04/2024;ALTA;1856;APROVADA;PENDENTE
1;2024-04-12;LINK DO MATERIAL ENVIADO POR EMAIL;4597;19884.0;239.0;24/04/2024;NORMAL;1856;APROVADA;PENDENTE
8;2024-04-12;LINK DO MATERIAL ENVIADO POR EMAIL;4609;19806.0;650.0;19/04/2024;NORMAL;1856;APROVADA;PENDENTE
9;2024-04-12;NF 26;4607;19788.0;24822.53;18/04/2024;NORMAL;1856;APROVADA;REALIZADA
9;2024-04-12;NF 27;4608;19744.0;7803.0;16/04/2024;ALTA;1856;APROVADA;REALIZADA
24;2024-04-12;NF 579;4605;19746.0;3700.0;16/04/2024;NORMAL;1857;APROVADA;REALIZADA
1;2024-04-11;FAVOR SEGUIR A DESCRICAO ENVIADA POR EMAIL;4575;19763.0;3700.37;24/04/2024;NORMAL;1856;APROVADA;PENDENTE
1;2024-04-11;NF 2127;4578;19700.0;200.0;12/04/2024;NORMAL;1857;APROVADA;REALIZADA
1;2024-04-11;NF 32481;4581;19831.0;1422.0;22/04/2024;NORMAL;1856;APROVADA;REALIZADA
5;2024-04-11;NF 40;4574;19718.0;1300.0;15/04/2024;NORMAL;1857;APROVADA;REALIZADA
9;2024-04-11;FAVOR SEGUIR O MODELO ENVIADO POR EMAIL;4577;19968.0;208.02;29/04/2024;NORMAL;1857;APROVADA;PENDENTE
9;2024-04-11;NF 379;4593;19698.0;670.0;12/04/2024;NORMAL;1857;APROVADA;REALIZADA
23;2024-04-11;NF 38;4572;19720.0;600.0;15/04/2024;NORMAL;1857;APROVADA;REALIZADA
25;2024-04-11;NF2024/92;4580;19705.0;350.0;15/04/2024;NORMAL;1857;APROVADA;REALIZADA
402;2024-04-11;NF 32477;4582;19757.0;1269.6;17/04/2024;NORMAL;1856;APROVADA;REALIZADA
1;2024-04-10;FAVOR SEGUIR A DESCRICAO ENVIADO POR EMAIL;4555;19714.0;1776.75;17/04/2024;NORMAL;1856;APROVADA;PENDENTE
9;2024-04-10;LINK DO MATERIAL ENVIADO POR EMAIL;4568;19725.0;199.0;15/04/2024;NORMAL;1856;APROVADA;PENDENTE
25;2024-04-10;NF 2024/110548;4565;19628.0;278.44;10/04/2024;NORMAL;1857;APROVADA;REALIZADA
28;2024-04-10;NF 1338;4566;19685.0;450.0;12/04/2024;NORMAL;1857;APROVADA;REALIZADA
821;2024-04-10;NF 49454;4563;19717.0;40527.45;15/04/2024;NORMAL;1856;APROVADA;REALIZADA
1;2024-04-09;NF 691;4534;19677.0;220.0;12/04/2024;NORMAL;1856;APROVADA;REALIZADA
1;2024-04-09;NF 693;4535;19676.0;5834.28;12/04/2024;NORMAL;1856;APROVADA;REALIZADA
1;2024-04-09;NF 692;4536;19675.0;4400.0;12/04/2024;NORMAL;1856;APROVADA;REALIZADA
1;2024-04-09;NF 8311;4544;19646.0;482.0;11/04/2024;NORMAL;1856;APROVADA;REALIZADA
1;2024-04-09;NF 69756;4545;19659.0;169.24;11/04/2024;NORMAL;1856;APROVADA;REALIZADA
11;2024-04-09;LINK DO MATERIAL ENVIADO POR EMAIL;4539;20976.0;575.0;26/06/2024;NORMAL;1856;APROVADA;REALIZADA
11;2024-04-09;NF 2000;4542;19660.0;400.0;11/04/2024;NORMAL;1856;APROVADA;REALIZADA
18;2024-04-09;NF 381 PAGAMNETO PARA 24/04/2024;4543;19651.0;713.4;11/04/2024;NORMAL;1856;APROVADA;REALIZADA
24;2024-04-09;NF 2024/753;4547;19647.0;354.0;11/04/2024;NORMAL;1856;APROVADA;REALIZADA
25;2024-04-09;NF 2024/58;4540;19655.0;1379.93;11/04/2024;NORMAL;1856;APROVADA;REALIZADA
30;2024-04-09;NF 463;4551;19686.0;1241.08;12/04/2024;NORMAL;1856;APROVADA;REALIZADA
402;2024-04-09;NF 694;4538;19645.0;176.0;11/04/2024;NORMAL;1856;APROVADA;REALIZADA
841;2024-04-09;NF 690;4537;19673.0;165.0;12/04/2024;NORMAL;1856;APROVADA;REALIZADA
841;2024-04-09;NF 152;4541;19693.0;1050.0;12/04/2024;NORMAL;1856;APROVADA;REALIZADA
1;2024-04-08;NF 27634;4513;19573.0;3611.59;09/04/2024;NORMAL;1857;APROVADA;REALIZADA
8;2024-04-08;NF 615;4527;19603.0;380.0;09/04/2024;NORMAL;1856;APROVADA;REALIZADA
9;2024-04-08;NF 616;4530;19604.0;1080.0;09/04/2024;NORMAL;1856;APROVADA;REALIZADA
9;2024-04-08;NF 476;4531;19707.0;1072.0;15/04/2024;NORMAL;1856;APROVADA;REALIZADA
25;2024-04-08;NF 21;4506;19586.0;750.0;09/04/2024;ALTA;1856;APROVADA;REALIZADA
402;2024-04-08;NF 27626;4518;19582.0;369.61;09/04/2024;NORMAL;1857;APROVADA;REALIZADA
605;2024-04-08;NF 27623;4517;19578.0;389.04;09/04/2024;NORMAL;1857;APROVADA;REALIZADA
801;2024-04-08;NF 27633;4515;19574.0;197.96;09/04/2024;NORMAL;1857;APROVADA;REALIZADA
821;2024-04-08;NF 167302;4510;19712.0;3337.5;15/04/2024;ALTA;1856;APROVADA;REALIZADA
831;2024-04-08;NF 27629;4516;19576.0;350.23;09/04/2024;NORMAL;1857;APROVADA;REALIZADA
841;2024-04-08;NF 27630;4512;19572.0;194.19;09/04/2024;NORMAL;1857;APROVADA;REALIZADA
1;2024-04-05;;4492;19596.0;11637.17;16/04/2024;NORMAL;1851;APROVADA;PENDENTE
1;2024-04-05;;4494;19605.0;2282.91;19/04/2024;NORMAL;1851;APROVADA;PENDENTE
8;2024-04-05;NF 660;4481;19558.0;960.0;08/04/2024;NORMAL;1857;APROVADA;REALIZADA
9;2024-04-05;NF 661;4482;19559.0;960.0;08/04/2024;NORMAL;1857;APROVADA;REALIZADA
10;2024-04-05;NF 665;4487;19564.0;960.0;08/04/2024;NORMAL;1857;APROVADA;REALIZADA
13;2024-04-05;NF 659;4480;19557.0;960.0;08/04/2024;NORMAL;1857;APROVADA;REALIZADA
19;2024-04-05;NF 666;4488;19565.0;960.0;08/04/2024;NORMAL;1857;APROVADA;REALIZADA
24;2024-04-05;NF 662;4483;19561.0;960.0;08/04/2024;NORMAL;1857;APROVADA;REALIZADA
30;2024-04-05;NF 5930;4484;19518.0;200.0;05/04/2024;NORMAL;1856;APROVADA;REALIZADA
801;2024-04-05;NF 667;4489;19566.0;960.0;08/04/2024;NORMAL;1857;APROVADA;REALIZADA
831;2024-04-05;NF 664;4486;19563.0;960.0;08/04/2024;NORMAL;1857;APROVADA;REALIZADA
1;2024-04-04;;4464;19512.0;6712.16;10/04/2024;NORMAL;1851;APROVADA;PENDENTE
2;2024-04-04;NF 650;4469;19546.0;960.0;08/04/2024;NORMAL;1857;APROVADA;REALIZADA
5;2024-04-04;NF 655;4474;19551.0;960.0;08/04/2024;NORMAL;1857;APROVADA;REALIZADA
11;2024-04-04;NF 657;4476;19555.0;960.0;08/04/2024;NORMAL;1857;APROVADA;REALIZADA
14;2024-04-04;NF 656;4475;19553.0;960.0;08/04/2024;NORMAL;1857;APROVADA;REALIZADA
18;2024-04-04;NF 658;4477;19556.0;960.0;08/04/2024;NORMAL;1857;APROVADA;REALIZADA
23;2024-04-04;NF 654;4473;19550.0;960.0;08/04/2024;NORMAL;1857;APROVADA;REALIZADA
25;2024-04-04;NF 663;4485;19562.0;960.0;08/04/2024;NORMAL;1857;APROVADA;REALIZADA
605;2024-04-04;NF 651;4470;19547.0;960.0;08/04/2024;NORMAL;1857;APROVADA;REALIZADA
607;2024-04-04;NF 653;4472;19549.0;960.0;08/04/2024;NORMAL;1857;APROVADA;REALIZADA
821;2024-04-04;;4463;19552.0;64241.6;08/04/2024;NORMAL;1856;APROVADA;REALIZADA
841;2024-04-04;NF 652;4471;19548.0;960.0;08/04/2024;NORMAL;1857;APROVADA;REALIZADA
1;2024-04-03;NF 2636;4436;19498.0;336.64;05/04/2024;NORMAL;1857;APROVADA;REALIZADA
1;2024-04-03;NF 563;4442;19502.0;250.0;05/04/2024;NORMAL;1857;APROVADA;REALIZADA
1;2024-04-03;NF 4825;4457;19493.0;247.0;05/04/2024;NORMAL;1856;APROVADA;REALIZADA
1;2024-04-03;NF 843;4458;19496.0;703.5;05/04/2024;NORMAL;1857;APROVADA;REALIZADA
1;2024-04-03;NF 284;4460;19532.0;1100.0;08/04/2024;MEDIA;1856;APROVADA;REALIZADA
18;2024-04-03;LINK DO MATERIAL ENVIADO POR EMAIL;4435;19735.0;370.0;16/04/2024;NORMAL;1856;APROVADA;PENDENTE
18;2024-04-03;NF 1091;4440;19500.0;467.86;05/04/2024;NORMAL;1857;APROVADA;REALIZADA
24;2024-04-03;NF 2024/13;4439;19476.0;1592.5;04/04/2024;ALTA;1856;APROVADA;REALIZADA
25;2024-04-03;NF 2024/4;4443;19503.0;600.0;05/04/2024;NORMAL;1857;APROVADA;REALIZADA
25;2024-04-03;NF 10;4446;19497.0;875.0;05/04/2024;NORMAL;1857;APROVADA;REALIZADA
29;2024-04-03;NF 562;4441;19501.0;250.0;05/04/2024;NORMAL;1857;APROVADA;REALIZADA
402;2024-04-03;NF2637;4437;19499.0;168.32;05/04/2024;NORMAL;1857;APROVADA;REALIZADA
1;2024-04-02;FAVOR SEGUIR A DESCRICAO DO EMAIL PARA REALIZAR A COMPRA;4425;19489.0;1770.49;08/04/2024;ALTA;1856;APROVADA;PENDENTE
1;2024-04-02;ORCAMENTO REALIZADO. SERA NECESSARIO SO SEGUIR COM A COMPRA;4427;19480.0;1650.0;10/04/2024;ALTA;1856;APROVADA;PENDENTE
1;2024-04-02;NF 5869;4431;19482.0;200.0;04/04/2024;NORMAL;1856;APROVADA;REALIZADA
1;2024-04-02;LINK DOS MATERIAIS ENVIADO POR EMAIL;4434;19642.0;123.0;11/04/2024;NORMAL;1856;APROVADA;PENDENTE
9;2024-04-02;NF 90789;4428;19522.0;334.0;05/04/2024;NORMAL;1856;APROVADA;REALIZADA
9;2024-04-02;NF 30;4432;19492.0;505.0;05/04/2024;NORMAL;1856;APROVADA;REALIZADA
23;2024-04-02;NF 122;4433;19520.0;300.0;05/04/2024;NORMAL;1856;APROVADA;REALIZADA
1;2024-04-01;FAVOR SEGUIR OS LINKS DOS MATERIAIS ENVIADS POR EMAIL;4413;19749.0;137.75;16/04/2024;NORMAL;1856;APROVADA;PENDENTE
1;2024-04-01;LINK DOS MATERIAIS ENVIADOS POR EMAIL;4417;19632.0;299.99;10/04/2024;NORMAL;1856;APROVADA;PENDENTE
1;2024-04-01;SEGUIR EXATAMENTE O MODELO DO LINK ENVIADO POR EMIAL;4422;19470.0;320.7;03/04/2024;NORMAL;1856;APROVADA;PENDENTE
9;2024-04-01;NF 243;4419;19487.0;10850.0;04/04/2024;NORMAL;1857;APROVADA;REALIZADA
24;2024-04-01;NF 14;4421;19430.0;1440.0;02/04/2024;NORMAL;1857;APROVADA;REALIZADA
30;2024-04-01;SEGUIR O LINK DO MATERIAL ENVIADO POR EMAIL;4420;20059.0;200.0;03/05/2024;ALTA;1856;APROVADA;PENDENTE
25;2024-03-30;NF471;4416;19438.0;1250.0;02/04/2024;ALTA;1857;APROVADA;REALIZADA
1;2024-03-28;NF 13868;4396;19436.0;4573.2;02/04/2024;NORMAL;1857;APROVADA;REALIZADA
1;2024-03-28;NF 2601;4406;19442.0;200.0;02/04/2024;NORMAL;1857;APROVADA;REALIZADA
24;2024-03-28;NF 2024/753;4409;19435.0;354.0;02/04/2024;NORMAL;1856;APROVADA;REALIZADA
25;2024-03-28;LINK DO MATERIAL ENVIADO POR EMAIL;4407;20888.0;309.92;19/06/2024;ALTA;1856;APROVADA;PENDENTE
402;2024-03-28;NF 2596;4402;19416.0;200.0;01/04/2024;NORMAL;1857;APROVADA;REALIZADA
402;2024-03-28;NF 235;4405;19437.0;500.0;02/04/2024;NORMAL;1857;APROVADA;REALIZADA
1;2024-03-26;LINK DO MATERIAL ENVIADO POR EMAIL;4371;19484.0;62.9;04/04/2024;ALTA;1856;APROVADA;PENDENTE
1;2024-03-26;NF 11151;4375;19337.0;1270.0;26/03/2024;ALTA;1856;APROVADA;REALIZADA
1;2024-03-26;NF 169334;4381;19440.0;2880.0;02/04/2024;NORMAL;1856;APROVADA;REALIZADA
10;2024-03-26;LINK DO MATERIAL ENVIADO POR EMAIL;4368;19611.0;1539.0;10/04/2024;ALTA;1856;ATENDIDA;PENDENTE
14;2024-03-26;NF 13;4363;19375.0;710.0;28/03/2024;NORMAL;1856;APROVADA;REALIZADA
23;2024-03-26;NF 14;4362;19374.0;750.0;28/03/2024;NORMAL;1856;APROVADA;REALIZADA
605;2024-03-26;NF 198;4372;19390.0;9750.0;28/03/2024;NORMAL;1856;APROVADA;REALIZADA
1;2024-03-25;NF 2113;4352;19451.0;1425.0;02/04/2024;NORMAL;1856;APROVADA;REALIZADA
1;2024-03-22;NF 8108;4342;19370.0;998.16;28/03/2024;NORMAL;1857;APROVADA;REALIZADA
1;2024-03-22;NF 1012;4344;19372.0;1500.0;28/03/2024;NORMAL;1857;APROVADA;REALIZADA
2;2024-03-22;NF 28682;4334;19325.0;158.53;26/03/2024;NORMAL;1857;APROVADA;REALIZADA
5;2024-03-22;NF 5520;4338;19322.0;290.0;26/03/2024;NORMAL;1857;APROVADA;REALIZADA
5;2024-03-22;NF 5185;4339;19320.0;25.0;26/03/2024;NORMAL;1857;APROVADA;REALIZADA
30;2024-03-22;NF 28737;4335;19327.0;666.42;26/03/2024;NORMAL;1857;APROVADA;REALIZADA
605;2024-03-22;NF 28681;4333;19324.0;110.38;26/03/2024;NORMAL;1857;APROVADA;REALIZADA
607;2024-03-22;NF 28720;4336;19328.0;105.32;26/03/2024;NORMAL;1857;APROVADA;REALIZADA
1;2024-03-21;;4319;19454.0;65.0;02/04/2024;NORMAL;1856;APROVADA;PENDENTE
1;2024-03-21;FAVOR COMPRAR NO LINK ENVIADO POR EMAIL;4325;19363.0;159.99;27/03/2024;ALTA;1856;APROVADA;PENDENTE
1;2024-03-21;FAVOR EFETUAR A COMPRA ATRAVES DO LINK ENVIADO POR EMAIL;4329;19367.0;429.0;03/04/2024;ALTA;1856;APROVADA;PENDENTE
1;2024-03-21;NF 5424;4330;19332.0;1677.85;26/03/2024;NORMAL;1856;APROVADA;REALIZADA
1;2024-03-20;NF 2608;4292;19281.0;3000.0;22/03/2024;NORMAL;1857;APROVADA;REALIZADA
1;2024-03-20;NF 2610;4294;19283.0;800.0;22/03/2024;NORMAL;1857;APROVADA;REALIZADA
1;2024-03-20;ORCAMENTO ENVIADO POR EMAIL;4306;19255.0;1389.7;28/03/2024;NORMAL;1856;APROVADA;PENDENTE
2;2024-03-20;NF 2613;4297;19280.0;250.0;22/03/2024;NORMAL;1857;APROVADA;REALIZADA
5;2024-03-20;NF 2617;4301;19251.0;500.0;21/03/2024;NORMAL;1857;APROVADA;REALIZADA
9;2024-03-20;LINK DO MATERIAL ENVIADO POR EMAIL;4311;19469.0;11.4;03/04/2024;ALTA;1856;APROVADA;PENDENTE
13;2024-03-20;NF196;4303;19303.0;210.0;25/03/2024;NORMAL;1857;APROVADA;REALIZADA
13;2024-03-20;NF26599;4308;19321.0;262.53;26/03/2024;NORMAL;1857;APROVADA;REALIZADA
14;2024-03-20;NF 2614;4298;19273.0;270.0;22/03/2024;NORMAL;1857;APROVADA;REALIZADA
14;2024-03-20;NF 5781;4304;19275.0;3050.0;22/03/2024;NORMAL;1856;APROVADA;REALIZADA
23;2024-03-20;NF 2618;4302;19277.0;400.0;22/03/2024;NORMAL;1857;APROVADA;REALIZADA
24;2024-03-20;NF 2024/149;4285;19312.0;489.95;25/03/2024;NORMAL;1856;APROVADA;REALIZADA
25;2024-03-20;NF 551;4284;19241.0;1140.0;21/03/2024;NORMAL;1856;APROVADA;REALIZADA
25;2024-03-20;NF 2024/142;4287;19311.0;636.93;25/03/2024;NORMAL;1856;APROVADA;REALIZADA
30;2024-03-20;NF 2616;4300;19284.0;1100.0;22/03/2024;NORMAL;1857;APROVADA;REALIZADA
402;2024-03-20;NF 2609;4293;19282.0;2000.0;22/03/2024;NORMAL;1857;APROVADA;REALIZADA
605;2024-03-20;NF 2615;4299;19276.0;180.0;22/03/2024;NORMAL;1857;APROVADA;REALIZADA
607;2024-03-20;NF2612;4296;19278.0;180.0;22/03/2024;NORMAL;1857;APROVADA;REALIZADA
841;2024-03-20;NF 2611;4295;19279.0;900.0;22/03/2024;NORMAL;1857;APROVADA;REALIZADA
1;2024-03-19;NF 720;4273;19217.0;490.0;20/03/2024;NORMAL;1856;APROVADA;REALIZADA
1;2024-03-19;NF 2607;4276;19287.0;350.0;25/03/2024;NORMAL;1856;APROVADA;REALIZADA
5;2024-03-19;NF 3726;4258;19187.0;100.0;19/03/2024;NORMAL;1856;APROVADA;REALIZADA
8;2024-03-19;NF 105;4272;19223.0;689.0;20/03/2024;NORMAL;1856;APROVADA;REALIZADA
9;2024-03-19;NF 104;4269;19224.0;575.0;20/03/2024;NORMAL;1856;APROVADA;REALIZADA
10;2024-03-19;NF 128;4262;19243.0;2198.9;21/03/2024;NORMAL;1856;APROVADA;REALIZADA
19;2024-03-19;SEGUIR O LINK DO MATERIAL ENVIADO POR EMAIL;4277;19622.0;1270.0;10/04/2024;MEDIA;1856;APROVADA;PENDENTE
25;2024-03-19;NF 2024/78382;4259;19250.0;266.48;21/03/2024;NORMAL;1856;APROVADA;REALIZADA
402;2024-03-19;NF 9701;4267;19244.0;358.0;21/03/2024;NORMAL;1856;APROVADA;REALIZADA
841;2024-03-19;NF 28;4268;19247.0;8690.0;21/03/2024;NORMAL;1856;APROVADA;REALIZADA
8;2024-03-18;LINK DO MATERIAL ENVIADO POR EMAIL;4253;19607.0;310.0;09/04/2024;NORMAL;1856;APROVADA;PENDENTE
23;2024-03-18;NF 19;4246;19242.0;1450.0;21/03/2024;NORMAL;1856;APROVADA;REALIZADA
23;2024-03-18;LINK DO MATERIAL ENVIADO POR EMAIL;4251;19485.0;514.9;04/04/2024;NORMAL;1856;APROVADA;PENDENTE
23;2024-03-18;LINK DO MATERIAL ENVIADO POR EMAIL;4252;19288.0;1170.57;04/04/2024;NORMAL;1856;APROVADA;PENDENTE
24;2024-03-18;NF 2024/12;4243;19218.0;1370.42;20/03/2024;NORMAL;1856;APROVADA;REALIZADA
1;2024-03-15;LINKS DOS MATERIAIS ENVIADO POR EMAIL;4241;19410.0;282.4;01/04/2024;NORMAL;1856;APROVADA;PENDENTE
1;2024-03-15;NF 13842;4242;19192.0;6693.5;19/03/2024;NORMAL;1856;APROVADA;REALIZADA
19;2024-03-15;SEGUIR O LINK DO MATERIAL ENVIADO PORE EMAIL;4239;19359.0;1199.0;27/03/2024;NORMAL;1856;APROVADA;PENDENTE
841;2024-03-15;NF 31;4218;19173.0;2300.0;18/03/2024;NORMAL;1856;APROVADA;REALIZADA
24;2024-03-14;NF 12;4207;19150.0;1260.0;15/03/2024;NORMAL;1856;APROVADA;REALIZADA
1;2024-03-13;NF 6088;4185;19112.0;1405.51;14/03/2024;NORMAL;1856;APROVADA;REALIZADA
1;2024-03-13;SEGUIR EXATAMENTE A DESCRICAO DOS MATERIAIS ENVIADOS POR EMAIL;4196;19197.0;9819.26;21/03/2024;ALTA;1856;APROVADA;PENDENTE
9;2024-03-13;NF 24;4190;19141.0;20470.0;15/03/2024;NORMAL;1856;APROVADA;REALIZADA
9;2024-03-13;SEGUIR A DESCRICAO ENVIADA POR EMAIL;4202;19567.0;1969.37;08/04/2024;NORMAL;1856;APROVADA;PENDENTE
10;2024-03-13;NF 8;4203;19137.0;600.0;15/03/2024;NORMAL;1856;APROVADA;REALIZADA
10;2024-03-13;NF 9;4204;19140.0;600.0;15/03/2024;NORMAL;1856;APROVADA;REALIZADA
23;2024-03-13;NF 109;4205;19108.0;300.0;14/03/2024;NORMAL;1856;APROVADA;REALIZADA
25;2024-03-13;LINK DO MATERIAL ENVIADO POR EMAIL;4187;19684.0;524.05;19/04/2024;NORMAL;1856;APROVADA;PENDENTE
25;2024-03-13;LINK DO MATERIAL ENVIADO POR EMIAL;4189;19318.0;149.9;26/03/2024;NORMAL;1856;APROVADA;PENDENTE
25;2024-03-13;NF 9 VENCIMENTO 01/04;4197;19110.0;875.0;14/03/2024;NORMAL;1856;APROVADA;REALIZADA
821;2024-03-13;PEDIDO;4183;19131.0;128804.6;15/03/2024;NORMAL;1856;APROVADA;REALIZADA
8;2024-03-11;NF29 PAGAMENTO PARA 14/03;4164;19062.0;270.0;11/03/2024;NORMAL;1856;APROVADA;REALIZADA
9;2024-03-11;SEGUIR O LINK DO MATERIAL ENVIADO POR EMAIL;4162;19099.0;4442.96;29/03/2024;NORMAL;1856;APROVADA;PENDENTE
25;2024-03-11;NF 2024/41VENCIMENTO 01/04;4166;19113.0;1290.0;14/03/2024;NORMAL;1856;APROVADA;REALIZADA
1;2024-03-08;NF 251;4141;19052.0;2000.0;11/03/2024;NORMAL;1856;APROVADA;REALIZADA
1;2024-03-08;NF 29;4142;19051.0;180.0;11/03/2024;NORMAL;1856;APROVADA;REALIZADA
1;2024-03-08;NF 5332;4143;19067.0;70.59;12/03/2024;NORMAL;1856;APROVADA;REALIZADA
23;2024-03-08;NF 5492;4160;19061.0;320.0;11/03/2024;NORMAL;1856;APROVADA;REALIZADA
30;2024-03-08;NF 257049;4148;19066.0;2939.0;12/03/2024;NORMAL;1856;APROVADA;REALIZADA
30;2024-03-08;LINK DO MATERIAL ENVIADO POR EMAIL;4157;;783.44;;NORMAL;1856;APROVADA;PENDENTE
1;2024-03-07;FAVOR SEGUIR O LINK DOS MATERIAIS ENVIADOS POR E;4124;19304.0;269.68;25/03/2024;NORMAL;1856;APROVADA;PENDENTE
1;2024-03-07;NF 832;4129;19055.0;703.5;11/03/2024;NORMAL;1856;APROVADA;REALIZADA
1;2024-03-07;NF 682;4132;19056.0;3692.88;11/03/2024;NORMAL;1856;APROVADA;REALIZADA
1;2024-03-07;NF 684;4133;19057.0;4400.0;11/03/2024;NORMAL;1856;APROVADA;REALIZADA
1;2024-03-07;NF 685;4134;19058.0;220.0;11/03/2024;NORMAL;1856;APROVADA;REALIZADA
402;2024-03-07;NF 15486;4122;19016.0;602.97;08/03/2024;NORMAL;1856;APROVADA;REALIZADA
402;2024-03-07;NF 486;4135;19059.0;176.0;11/03/2024;NORMAL;1856;APROVADA;REALIZADA
841;2024-03-07;;4136;19087.0;165.0;13/03/2024;NORMAL;1856;APROVADA;REALIZADA
1;2024-03-06;LINK DO MATERIAL ENVIADO POR E;4108;19313.0;273.48;25/03/2024;NORMAL;1856;APROVADA;PENDENTE
5;2024-03-06;NF 3648;4114;19012.0;100.0;07/03/2024;NORMAL;1856;APROVADA;REALIZADA
9;2024-03-06;NF 240;4125;19054.0;1885.0;11/03/2024;NORMAL;1856;APROVADA;REALIZADA
23;2024-03-06;NF 12;4112;19010.0;960.0;07/03/2024;NORMAL;1856;APROVADA;REALIZADA
25;2024-03-06;LINK DO MATERIAL ENVIADO POR EMAIL;4121;19233.0;99.16;21/03/2024;ALTA;1856;APROVADA;PENDENTE
25;2024-03-06;NF 2024/9;4123;19013.0;5806.67;07/03/2024;NORMAL;1856;APROVADA;REALIZADA
607;2024-03-06;NF 11;4110;19011.0;390.0;07/03/2024;NORMAL;1856;APROVADA;REALIZADA
1;2024-03-05;;4094;19041.0;4837.23;15/03/2024;NORMAL;1851;APROVADA;PENDENTE
1;2024-03-05;;4097;19005.0;6260.4;15/03/2024;NORMAL;1851;APROVADA;PENDENTE
1;2024-03-05;;4098;19050.0;12479.64;18/03/2024;NORMAL;1851;APROVADA;PENDENTE
1;2024-03-05;;4099;19454.0;80.0;02/04/2024;NORMAL;1856;APROVADA;REALIZADA
1;2024-03-05;LINK DO MATERIAL ENVIADO POR E;4101;19038.0;375.0;08/03/2024;NORMAL;1856;APROVADA;PENDENTE
1;2024-03-05;HTTPS://WWW.GIMBA.COM.BR/BALDE;4104;19053.0;4675.16;18/03/2024;NORMAL;1851;APROVADA;PENDENTE
8;2024-03-05;NF 501;4089;19001.0;380.0;06/03/2024;NORMAL;1856;APROVADA;PENDENTE
9;2024-03-05;NF 502;4088;19000.0;530.0;06/03/2024;NORMAL;1856;APROVADA;REALIZADA
24;2024-03-05;LINK DO MATERIAL ENVIADO POR EMAIL;4102;19118.0;600.0;14/03/2024;NORMAL;1856;APROVADA;PENDENTE
607;2024-03-05;LINK DO MATERIAL ENVIADO POR E;4091;19023.0;900.0;08/03/2024;NORMAL;1856;APROVADA;PENDENTE
1;2024-03-04;NF 846;4072;18959.0;169.0;05/03/2024;NORMAL;1856;APROVADA;REALIZADA
1;2024-03-04;NF 5344;4076;18962.0;200.0;05/03/2024;NORMAL;1856;APROVADA;REALIZADA
1;2024-03-04;NF 4806;4082;18997.0;213.0;06/03/2024;NORMAL;1856;APROVADA;REALIZADA
9;2024-03-04;NF 87064;4074;18960.0;334.3;05/03/2024;NORMAL;1856;APROVADA;REALIZADA
14;2024-03-04;LINK DO MATERIAL ENVIADO POR E;4081;19024.0;899.0;08/03/2024;NORMAL;1856;APROVADA;PENDENTE
18;2024-03-04;NF 1085;4075;18961.0;467.86;05/03/2024;NORMAL;1856;APROVADA;REALIZADA
24;2024-03-04;NF 11;4065;18957.0;1480.0;05/03/2024;NORMAL;1856;APROVADA;REALIZADA
25;2024-03-04;NF 2024/91;4080;18965.0;592.0;05/03/2024;NORMAL;1856;APROVADA;REALIZADA
30;2024-03-04;NF 5346;4078;18963.0;790.0;05/03/2024;NORMAL;1856;APROVADA;REALIZADA
30;2024-03-04;NF 5345;4079;18964.0;200.0;05/03/2024;NORMAL;1856;APROVADA;REALIZADA
607;2024-03-04;NF 48;4067;18958.0;600.0;05/03/2024;NORMAL;1856;APROVADA;REALIZADA
1;2024-03-01;NF 197;4048;18929.0;3283.0;04/03/2024;NORMAL;1856;APROVADA;REALIZADA
1;2024-03-01;;4059;19037.0;310.92;08/03/2024;NORMAL;1851;APROVADA;PENDENTE
8;2024-03-01;NF 28;4063;18933.0;230.0;04/03/2024;NORMAL;1856;APROVADA;REALIZADA
19;2024-03-01;LINK DO MATERIAL ENVIADO POR EMAIL;4049;19121.0;205.4;14/03/2024;NORMAL;1856;APROVADA;PENDENTE
19;2024-03-01;LINK DO MATERIAL ENVIADO POR E;4054;;280.0;;NORMAL;1856;APROVADA;PENDENTE
