Empresa;Data;Prestador;Tipo;Descricao_Item;Solicitação;Pedido;Vl_Solicitacao_Total;Dt_Preventrega;Ds_Prioridade;Usuario;Situacao;Numero_NF;Vencimento_NF
821;2024-07-15;;Outro;;5926;21469.0;5617.11;16/07/2024;NORMAL;1857;APROVADA;35620;
28;2024-07-13;;Outro;;5934;21449.0;8293.0;16/07/2024;NORMAL;1857;APROVADA;3877;
1;2024-07-12;;Outro;;5901;21423.0;4700.0;15/07/2024;NORMAL;1857;APROVADA;715;
1;2024-07-12;;Outro;;5904;21424.0;220.0;15/07/2024;NORMAL;1857;APROVADA;714;
1;2024-07-12;;Outro;;5906;21425.0;4620.14;15/07/2024;NORMAL;1857;APROVADA;716;
1;2024-07-12;;Outro;;5913;21435.0;703.5;16/07/2024;NORMAL;1857;APROVADA;877;
1;2024-07-12;;Compra;;5916;21656.0;146.0;26/07/2024;ALTA;1856;APROVADA;;
402;2024-07-12;;Outro;;5914;21436.0;608.34;16/07/2024;NORMAL;1857;APROVADA;16010;
841;2024-07-12;;Outro;;5898;21422.0;165.0;15/07/2024;NORMAL;1857;APROVADA;713;
8;2024-07-11;;Outro;;5874;21438.0;380.0;16/07/2024;NORMAL;1857;APROVADA;869;
9;2024-07-11;;Outro;;5875;21439.0;730.0;16/07/2024;NORMAL;1857;APROVADA;870;
13;2024-07-11;;Outro;;5891;21437.0;3110.0;16/07/2024;NORMAL;1857;APROVADA;4224;
18;2024-07-11;;Outro;;5894;21405.0;4717.0;15/07/2024;NORMAL;1857;APROVADA;1115;
28;2024-07-11;;Outro;;5878;21443.0;2800.0;16/07/2024;NORMAL;1857;APROVADA;311;
29;2024-07-11;;Outro;;5880;21445.0;3200.0;16/07/2024;NORMAL;1857;APROVADA;312;
821;2024-07-11;;Outro;;5864;21358.0;45600.0;12/07/2024;NORMAL;1856;APROVADA;81;
821;2024-07-11;;Outro;;5886;21653.0;51618.0;26/07/2024;NORMAL;1856;APROVADA;110;30/07
841;2024-07-11;;Outro;;5871;21448.0;1050.0;16/07/2024;NORMAL;1857;APROVADA;206;
841;2024-07-11;;Outro;;5881;21446.0;5500.0;16/07/2024;NORMAL;1857;APROVADA;313;
8;2024-07-10;;Outro;;5851;21319.0;4698.76;11/07/2024;NORMAL;1857;APROVADA;34;
13;2024-07-10;;Outro;;5843;21317.0;262.53;11/07/2024;NORMAL;1857;APROVADA;27270;
13;2024-07-10;;Outro;;5855;21331.0;1649.0;11/07/2024;NORMAL;1857;APROVADA;2173;
19;2024-07-10;Seguir Com O Padrao Que Temos;Outro;;5850;21651.0;133.56;26/07/2024;NORMAL;1856;APROVADA;;
25;2024-07-10;;Outro;;5852;21330.0;1615.06;11/07/2024;NORMAL;1857;APROVADA;2024;
821;2024-07-10;;Outro;;5854;21333.0;7750.0;11/07/2024;NORMAL;1856;APROVADA;;
9;2024-07-05;;Outro;;5832;21269.0;334.3;05/07/2024;NORMAL;1857;APROVADA;101989;
11;2024-07-05;;Compra;;5825;21635.0;25.58;25/07/2024;NORMAL;1856;APROVADA;;
19;2024-07-05;;Outro;;5836;21270.0;150.0;05/07/2024;NORMAL;1857;APROVADA;21236;
24;2024-07-05;;Outro;;5834;21272.0;480.0;05/07/2024;NORMAL;1857;APROVADA;21;
30;2024-07-05;;Outro;;5822;21271.0;200.0;05/07/2024;NORMAL;1857;APROVADA;7692;
1;2024-07-04;;Outro;;5798;21233.0;17764.18;04/07/2024;NORMAL;1856;APROVADA;365;
1;2024-07-04;;Compra;;5800;21412.0;195.6;15/07/2024;NORMAL;1856;APROVADA;;
1;2024-07-04;;Outro;;5808;21263.0;200.0;05/07/2024;NORMAL;1857;APROVADA;7635;
10;2024-07-04;;Compra;;5818;21698.0;148.0;30/07/2024;NORMAL;1856;APROVADA;;
11;2024-07-04;;Outro;;5813;21339.0;385.0;30/07/2024;NORMAL;1856;APROVADA;;
14;2024-07-04;;Outro;;5799;21254.0;105.69;05/07/2024;NORMAL;1857;APROVADA;29629;
821;2024-07-04;Programar Pagamento Para O Dia 11/07.;Outro;;5802;21262.0;25773.57;05/07/2024;NORMAL;1856;APROVADA;;
821;2024-07-04;;Outro;;5805;21259.0;6000.0;05/07/2024;NORMAL;1856;APROVADA;27;
1;2024-07-03;;Outro;;5771;21222.0;3787.72;03/07/2024;NORMAL;1857;APROVADA;30003;
1;2024-07-03;;Outro;;5773;21414.0;13192.23;15/07/2024;NORMAL;1851;APROVADA;;
1;2024-07-03;;Outro;;5777;21245.0;16625.56;15/07/2024;NORMAL;1851;APROVADA;;
1;2024-07-03;;Outro;;5778;21241.0;1146.05;12/07/2024;NORMAL;1851;APROVADA;;
1;2024-07-03;;Outro;;5792;21409.0;34.2;15/07/2024;NORMAL;1856;APROVADA;;
9;2024-07-03;;Compra;;5791;21410.0;180.0;26/07/2024;NORMAL;1856;APROVADA;;
11;2024-07-03;;Outro;;5781;21249.0;580.0;05/07/2024;NORMAL;1857;APROVADA;25;
18;2024-07-03;;Outro;;5769;21220.0;467.86;03/07/2024;NORMAL;1857;APROVADA;1113;
23;2024-07-03;;Outro;;5779;21224.0;350.0;03/07/2024;NORMAL;1857;APROVADA;1749;
23;2024-07-03;;Outro;;5788;21253.0;300.0;05/07/2024;NORMAL;1857;APROVADA;166;
25;2024-07-03;;Outro;;5789;21267.0;875.0;05/07/2024;NORMAL;1856;APROVADA;13;
402;2024-07-03;;Outro;;5772;21221.0;387.64;03/07/2024;NORMAL;1857;APROVADA;30002;
402;2024-07-03;;Outro;;5786;21252.0;18000.0;05/07/2024;NORMAL;1856;APROVADA;307;
605;2024-07-03;;Outro;;5770;21223.0;408.01;03/07/2024;NORMAL;1857;APROVADA;30004;
801;2024-07-03;;Outro;;5776;21225.0;219.1;03/07/2024;NORMAL;1857;APROVADA;30005;
821;2024-07-03;;Outro;;5790;21255.0;1200.0;05/07/2024;NORMAL;1857;APROVADA;12229;
831;2024-07-03;;Outro;;5775;21227.0;387.64;03/07/2024;NORMAL;1857;APROVADA;30007;
841;2024-07-03;;Outro;;5774;21226.0;194.19;03/07/2024;NORMAL;1857;APROVADA;30006;
1;2024-07-02;;Outro;;5749;21209.0;396.0;03/07/2024;NORMAL;1856;APROVADA;4859;08/07/2024
25;2024-07-02;;Compra;;5755;21473.0;430.0;16/07/2024;NORMAL;1856;APROVADA;;
821;2024-07-02;;Outro;;5748;21208.0;15470.57;03/07/2024;NORMAL;1856;APROVADA;41400;29/07/2024
1;2024-07-01;;Outro;;5715;21201.0;640.0;03/07/2024;NORMAL;1857;APROVADA;1367;08/07
1;2024-07-01;;Compra;;5734;21299.0;112.87;10/07/2024;NORMAL;1857;APROVADA;;
1;2024-07-01;;Outro;;5737;21206.0;250.0;03/07/2024;NORMAL;1857;APROVADA;688;
9;2024-07-01;;Outro;;5720;21204.0;190.0;03/07/2024;NORMAL;1857;APROVADA;44;
25;2024-07-01;;Outro;;5712;21200.0;158.0;03/07/2024;NORMAL;1857;APROVADA;315609;
25;2024-07-01;;Outro;;5722;21155.0;189.0;01/07/2024;NORMAL;1857;APROVADA;193759;
25;2024-07-01;;Outro;;5727;21203.0;6532.75;03/07/2024;NORMAL;1857;APROVADA;2485;
29;2024-07-01;;Outro;;5738;21207.0;250.0;03/07/2024;NORMAL;1857;APROVADA;687;
1;2024-06-28;;Outro;;5706;21174.0;2193.0;02/07/2024;NORMAL;1857;APROVADA;07;
10;2024-06-28;;Outro;;5705;21153.0;1700.0;01/07/2024;NORMAL;1857;APROVADA;1;
18;2024-06-28;;Outro;;5702;21179.0;950.0;02/07/2024;NORMAL;1857;APROVADA;6;
25;2024-06-28;;Outro;;5697;21145.0;14911.11;28/06/2024;NORMAL;1857;APROVADA;17;
402;2024-06-28;;Outro;;5700;21151.0;485.48;01/07/2024;NORMAL;1856;APROVADA;15903;
1;2024-06-27;;Compra;;5671;21266.0;13830.67;11/07/2024;NORMAL;1856;APROVADA;;
1;2024-06-27;;Outro;;5678;21289.0;797546.99;10/07/2024;NORMAL;1856;APROVADA;13629;
1;2024-06-27;;Outro;;5683;21134.0;680.08;28/06/2024;NORMAL;1857;APROVADA;253;
1;2024-06-27;;Outro;;5685;21128.0;8750.0;28/06/2024;NORMAL;1857;APROVADA;26;
1;2024-06-27;;Compra;;5686;21344.0;99.8;12/07/2024;NORMAL;1857;APROVADA;;
10;2024-06-27;;Compra;;5694;21957.0;1548.98;12/08/2024;NORMAL;1856;APROVADA;;
25;2024-06-27;;Outro;;5673;21132.0;987.6;28/06/2024;NORMAL;1857;APROVADA;19493;
25;2024-06-27;;Outro;;5676;21146.0;195.0;28/06/2024;NORMAL;1857;APROVADA;574;
25;2024-06-27;;Outro;;5689;21130.0;4550.0;28/06/2024;NORMAL;1857;APROVADA;18;
25;2024-06-27;;Compra;;5695;21304.0;139.8;10/07/2024;NORMAL;1856;APROVADA;;
821;2024-06-27;;Outro;;5677;21288.0;51618.0;10/07/2024;NORMAL;1856;APROVADA;97;30/06/2024
1;2024-06-26;;Outro;;5632;21099.0;2880.0;27/06/2024;NORMAL;1857;APROVADA;174431;
1;2024-06-26;;Outro;;5636;21101.0;1788.33;27/06/2024;NORMAL;1857;APROVADA;6218;
2;2024-06-26;;Outro;;5628;21129.0;350.0;28/06/2024;NORMAL;1857;APROVADA;32;
10;2024-06-26;;Outro;;5633;21100.0;600.0;27/06/2024;NORMAL;1857;APROVADA;11;
13;2024-06-26;;Outro;;5631;21098.0;1250.0;27/06/2024;NORMAL;1857;APROVADA;38;
607;2024-06-26;;Outro;;5627;21096.0;550.0;27/06/2024;NORMAL;1857;APROVADA;33;
821;2024-06-26;;Outro;;5641;21321.0;65748.64;11/07/2024;NORMAL;1857;APROVADA;2255;
821;2024-06-26;;Outro;;5648;21163.0;18298.76;01/07/2024;NORMAL;1857;APROVADA;3869;
841;2024-06-26;;Outro;;5629;21097.0;450.0;27/06/2024;NORMAL;1857;APROVADA;31;
841;2024-06-26;;Outro;;5651;21102.0;1710.0;27/06/2024;NORMAL;1856;APROVADA;5893;
19;2024-06-25;;Outro;;5607;21064.0;1632.0;26/06/2024;NORMAL;1856;APROVADA;32;
25;2024-06-25;;Outro;;5617;21061.0;170.0;25/06/2024;NORMAL;1856;APROVADA;;
1;2024-06-24;;Outro;;5591;21036.0;998.16;25/06/2024;NORMAL;1857;APROVADA;8186;
2;2024-06-24;;Outro;;5590;21035.0;158.53;25/06/2024;NORMAL;1857;APROVADA;29731;
13;2024-06-24;;Outro;;5586;21030.0;350.0;25/06/2024;NORMAL;1857;APROVADA;1003015;
30;2024-06-24;;Outro;;5589;21033.0;666.42;25/06/2024;NORMAL;1857;APROVADA;29784;
605;2024-06-24;;Outro;;5587;21031.0;105.69;25/06/2024;NORMAL;1857;APROVADA;29730;
607;2024-06-24;;Outro;;5588;21032.0;105.32;25/06/2024;NORMAL;1857;APROVADA;29767;
821;2024-06-24;;Outro;;5583;21029.0;51618.0;25/06/2024;NORMAL;1857;APROVADA;97;
1;2024-06-21;;Outro;;5552;20996.0;5600.0;24/06/2024;NORMAL;1857;APROVADA;025;
1;2024-06-21;;Outro;;5571;21047.0;280.0;25/06/2024;NORMAL;1857;APROVADA;583;
9;2024-06-21;;Outro;;5556;20985.0;450.0;24/06/2024;NORMAL;1857;APROVADA;50;
9;2024-06-21;;Outro;;5557;20986.0;250.0;24/06/2024;NORMAL;1857;APROVADA;43;
821;2024-06-21;;Outro;;5574;21005.0;1080.0;24/06/2024;NORMAL;1856;APROVADA;12050;
1;2024-06-20;;Outro;;5524;20952.0;1200.0;21/06/2024;NORMAL;1857;APROVADA;48;
1;2024-06-20;;Outro;;5525;20946.0;120.36;21/06/2024;NORMAL;1857;APROVADA;51376;
1;2024-06-20;;Compra;;5538;21094.0;2925.02;26/06/2024;NORMAL;1856;APROVADA;;
1;2024-06-20;;Compra;;5543;20999.0;3890.0;01/07/2024;ALTA;1856;APROVADA;;
13;2024-06-20;;Outro;;5533;21024.0;210.0;25/06/2024;NORMAL;1857;APROVADA;280;
24;2024-06-20;;Outro;;5521;20942.0;500.0;21/06/2024;NORMAL;1857;APROVADA;344;
25;2024-06-20;;Outro;;5522;20943.0;650.0;21/06/2024;NORMAL;1857;APROVADA;345;
1;2024-06-19;;Compra;;5510;21018.0;334.0;24/06/2024;NORMAL;1857;APROVADA;;
8;2024-06-19;;Outro;;5497;20894.0;580.0;19/06/2024;NORMAL;1857;APROVADA;42;
11;2024-06-19;;Outro;;5498;20933.0;350.0;21/06/2024;NORMAL;1857;APROVADA;2033;
19;2024-06-19;;Outro;;5514;21166.0;33.85;01/07/2024;NORMAL;1856;APROVADA;;
24;2024-06-19;;Compra;;5507;21086.0;563.75;26/06/2024;NORMAL;1856;APROVADA;;
25;2024-06-19;;Outro;;5499;20934.0;180.0;21/06/2024;NORMAL;1857;APROVADA;20;
841;2024-06-19;;Outro;;5500;20893.0;8000.0;19/06/2024;NORMAL;1857;APROVADA;302;
1;2024-06-17;;Outro;;5459;20803.0;200.0;17/06/2024;NORMAL;1857;APROVADA;7078;
13;2024-06-17;;Outro;;5463;20872.0;2300.0;19/06/2024;NORMAL;1857;APROVADA;17;
841;2024-06-17;;Compra;;5450;20904.0;5590.0;26/07/2024;NORMAL;1857;APROVADA;;
25;2024-06-15;;Outro;;5452;20828.0;292.02;18/06/2024;NORMAL;1857;APROVADA;179898;
1;2024-06-14;;Outro;;5401;20962.0;3000.0;21/06/2024;NORMAL;1857;APROVADA;2738;
1;2024-06-14;;Outro;;5403;20964.0;800.0;21/06/2024;NORMAL;1857;APROVADA;2740;
1;2024-06-14;;Outro;;5420;20790.0;3068.85;17/06/2024;NORMAL;1857;APROVADA;3866;
2;2024-06-14;;Outro;;5406;20967.0;250.0;21/06/2024;NORMAL;1857;APROVADA;2743;
5;2024-06-14;;Outro;;5411;20971.0;500.0;21/06/2024;NORMAL;1857;APROVADA;2747;
14;2024-06-14;;Outro;;5410;20970.0;270.0;21/06/2024;NORMAL;1857;APROVADA;2746;
23;2024-06-14;;Outro;;5412;20972.0;400.0;21/06/2024;NORMAL;1857;APROVADA;2748;
30;2024-06-14;;Outro;;5409;20969.0;1100.0;21/06/2024;NORMAL;1857;APROVADA;2745;
402;2024-06-14;;Outro;;5402;20963.0;2000.0;21/06/2024;NORMAL;1857;APROVADA;2739;
402;2024-06-14;;Outro;;5422;20792.0;3068.85;17/06/2024;NORMAL;1857;APROVADA;3865;
605;2024-06-14;;Outro;;5408;20968.0;180.0;21/06/2024;NORMAL;1857;APROVADA;2744;
607;2024-06-14;;Outro;;5405;20966.0;180.0;21/06/2024;NORMAL;1857;APROVADA;2742;
821;2024-06-14;;Outro;;5423;21149.0;13095.48;01/07/2024;NORMAL;1857;APROVADA;4113;
841;2024-06-14;;Outro;;5404;20965.0;900.0;21/06/2024;NORMAL;1857;APROVADA;2741;
1;2024-06-13;;Outro;;5376;20795.0;348.0;17/06/2024;NORMAL;1857;APROVADA;51216;
13;2024-06-13;;Compra;;5388;21006.0;699.9;24/06/2024;NORMAL;1856;APROVADA;;
19;2024-06-13;;Compra;;5367;20768.0;1458.0;14/06/2024;ALTA;1857;APROVADA;;
25;2024-06-13;;Compra;;5364;21088.0;733.4;26/06/2024;NORMAL;1856;APROVADA;;
25;2024-06-13;O Boleto Sera Encaminhado Assim Que Recebido;Outro;;5374;20874.0;292.02;19/06/2024;NORMAL;1857;APROVADA;;
25;2024-06-13;;Outro;;5378;20793.0;1615.25;17/06/2024;NORMAL;1857;APROVADA;97;
1;2024-06-12;;Compra;;5345;20977.0;1194.64;21/06/2024;NORMAL;1856;APROVADA;;
1;2024-06-12;;Outro;;5350;20788.0;12250.0;17/06/2024;NORMAL;1857;APROVADA;306;
1;2024-06-12;;Outro;;5351;20786.0;4700.0;17/06/2024;NORMAL;1857;APROVADA;024;
1;2024-06-12;;Outro;;5359;20745.0;3459.0;13/06/2024;NORMAL;1857;APROVADA;258184;
9;2024-06-12;;Outro;;5348;20833.0;730.0;18/06/2024;NORMAL;1857;APROVADA;770;
13;2024-06-12;;Outro;;5355;20757.0;1585.0;14/06/2024;NORMAL;1857;APROVADA;16;
605;2024-06-12;;Outro;;5353;20787.0;680.0;17/06/2024;NORMAL;1857;APROVADA;30;
821;2024-06-12;;Outro;;5360;20765.0;3868.68;14/06/2024;NORMAL;1857;APROVADA;4013;
841;2024-06-12;;Outro;;5354;20835.0;1050.0;18/06/2024;NORMAL;1857;APROVADA;192;
8;2024-06-11;;Outro;;5347;20832.0;380.0;18/06/2024;NORMAL;1857;APROVADA;769;
821;2024-06-11;;Outro;;5333;20751.0;48340.0;13/06/2024;ALTA;1856;APROVADA;57;
841;2024-06-11;;Outro;;5340;20758.0;50000.0;14/06/2024;NORMAL;1856;APROVADA;996;
1;2024-06-10;;Outro;;5314;20688.0;703.5;10/06/2024;NORMAL;1857;APROVADA;866;
1;2024-06-10;;Outro;;5315;21152.0;52.0;01/07/2024;NORMAL;1857;APROVADA;;
1;2024-06-10;;Outro;;5316;20829.0;348.0;18/06/2024;NORMAL;1857;APROVADA;51216;
9;2024-06-10;;Outro;;5309;20664.0;334.3;10/06/2024;NORMAL;1857;APROVADA;98250;
9;2024-06-10;;Outro;;5319;20781.0;380.0;17/06/2024;NORMAL;1857;APROVADA;40;
13;2024-06-10;;Outro;;5306;20759.0;262.53;14/06/2024;NORMAL;1857;APROVADA;27056;
25;2024-06-10;;Outro;;5307;20725.0;132.0;11/06/2024;NORMAL;1857;APROVADA;3179;
605;2024-06-10;;Outro;;5318;20830.0;693.0;18/06/2024;NORMAL;1857;APROVADA;1354;
1;2024-06-07;;Outro;;5295;20645.0;200.0;07/06/2024;NORMAL;1857;APROVADA;7078;
19;2024-06-07;;Outro;;5301;20655.0;150.0;07/06/2024;NORMAL;1857;APROVADA;21164;
25;2024-06-07;;Outro;;5296;20690.0;132.0;10/06/2024;NORMAL;1857;APROVADA;3179;
821;2024-06-07;;Outro;;5294;20678.0;59281.99;10/06/2024;;1853;APROVADA;;
1;2024-06-06;;Compra;;5272;20849.0;394.0;18/06/2024;NORMAL;1856;APROVADA;;
8;2024-06-06;;Outro;;5280;20642.0;750.0;07/06/2024;NORMAL;1857;APROVADA;2024;
9;2024-06-06;;Outro;;5279;20641.0;750.0;07/06/2024;NORMAL;1857;APROVADA;2024;
30;2024-06-06;;Outro;;5277;20652.0;200.0;07/06/2024;NORMAL;1857;APROVADA;6993;
821;2024-06-06;;Outro;;5281;20646.0;25305.01;07/06/2024;NORMAL;1856;APROVADA;3863;
1;2024-06-05;;Outro;;5250;20692.0;3787.72;10/06/2024;NORMAL;1857;APROVADA;29165;
2;2024-06-05;;Outro;;5263;20685.0;590.0;10/06/2024;NORMAL;1857;APROVADA;25;
8;2024-06-05;;Outro;;5262;20683.0;2800.0;10/06/2024;NORMAL;1857;APROVADA;28;
9;2024-06-05;;Outro;;5246;20669.0;690.0;10/06/2024;NORMAL;1857;APROVADA;127;
9;2024-06-05;;Outro;;5264;20686.0;1650.0;10/06/2024;NORMAL;1857;APROVADA;29;
23;2024-06-05;;Outro;;5244;20648.0;300.0;07/06/2024;NORMAL;1857;APROVADA;151;
24;2024-06-05;;Outro;;5243;20647.0;1800.0;07/06/2024;NORMAL;1857;APROVADA;4;
30;2024-06-05;;Outro;;5265;20649.0;2880.0;07/06/2024;NORMAL;1857;APROVADA;27;
402;2024-06-05;;Outro;;5252;20673.0;387.64;10/06/2024;NORMAL;1857;APROVADA;29166;
605;2024-06-05;;Outro;;5255;20676.0;408.01;10/06/2024;NORMAL;1857;APROVADA;29174;
607;2024-06-05;;Outro;;5261;20679.0;390.0;10/06/2024;NORMAL;1857;APROVADA;26;
801;2024-06-05;;Outro;;5254;20675.0;219.1;10/06/2024;NORMAL;1857;APROVADA;29170;
821;2024-06-05;;Outro;;5269;20638.0;6000.0;07/06/2024;NORMAL;1856;APROVADA;25;
821;2024-06-05;;Outro;;5270;20639.0;6000.0;07/06/2024;NORMAL;1856;APROVADA;26;
831;2024-06-05;;Outro;;5253;20674.0;387.64;10/06/2024;NORMAL;1857;APROVADA;29171;
841;2024-06-05;;Outro;;5248;20670.0;194.19;10/06/2024;NORMAL;1857;APROVADA;29167;
841;2024-06-05;;Outro;;5267;20687.0;480.0;10/06/2024;NORMAL;1857;APROVADA;24;
1;2024-06-04;;Outro;;5223;20615.0;250.0;05/06/2024;NORMAL;1856;APROVADA;640;10/06/2024
1;2024-06-04;;Compra;;5224;21080.0;142.5;26/06/2024;NORMAL;1856;APROVADA;;
1;2024-06-04;;Outro;;5234;20727.0;3767.21;17/06/2024;NORMAL;1851;APROVADA;;
25;2024-06-04;;Outro;;5241;20667.0;600.0;10/06/2024;NORMAL;1857;APROVADA;2024;
25;2024-06-04;;Outro;;5247;20693.0;6539.5;10/06/2024;NORMAL;1857;APROVADA;2428;
29;2024-06-04;;Outro;;5221;20616.0;250.0;05/06/2024;NORMAL;1856;APROVADA;639;10/06/2024
1;2024-06-03;;Outro;;5208;20570.0;257.0;03/06/2024;NORMAL;1856;APROVADA;4843;07/06/2024
1;2024-06-03;;Outro;;5218;20665.0;12100.53;18/06/2024;NORMAL;1851;APROVADA;;
1;2024-06-03;;Outro;;5219;20659.0;12091.36;18/06/2024;NORMAL;1851;APROVADA;;
18;2024-06-03;;Compra;;5213;21060.0;148.0;25/06/2024;MEDIA;1856;APROVADA;;
18;2024-06-03;;Outro;;5216;20601.0;467.86;04/06/2024;NORMAL;1857;APROVADA;1109;
19;2024-06-03;;Compra;;5214;21433.0;220.0;16/07/2024;MEDIA;1856;APROVADA;;
25;2024-06-03;;Outro;;5215;20595.0;875.0;04/06/2024;NORMAL;1857;APROVADA;12;
841;2024-06-03;;Outro;;5217;20694.0;2280.0;10/06/2024;NORMAL;1857;APROVADA;5880;
1;2024-05-29;;Compra;;5188;20558.0;1968.0;01/07/2024;ALTA;1856;APROVADA;;
1;2024-05-29;;Compra;;5189;20588.0;569.44;05/06/2024;NORMAL;1856;APROVADA;;
1;2024-05-29;;Outro;;5197;20549.0;691.61;29/05/2024;NORMAL;1857;APROVADA;70135;
1;2024-05-29;;Outro;;5200;20563.0;3200.0;03/06/2024;NORMAL;1857;APROVADA;53783;
2;2024-05-29;;Compra;;5190;20701.0;800.0;11/06/2024;NORMAL;1856;APROVADA;;
13;2024-05-29;;Outro;;5198;20550.0;3973.0;29/05/2024;NORMAL;1857;APROVADA;12;
24;2024-05-29;;Outro;;5196;20547.0;850.0;29/05/2024;NORMAL;1857;APROVADA;18;
25;2024-05-29;;Outro;;5195;20546.0;290.0;29/05/2024;NORMAL;1857;APROVADA;19;
1;2024-05-28;;Outro;;5176;20511.0;1750.0;28/05/2024;NORMAL;1856;APROVADA;33;
1;2024-05-28;;Outro;;5181;20512.0;998.16;28/05/2024;NORMAL;1856;APROVADA;8171;10/06/2024
9;2024-05-28;;Outro;;5177;20510.0;1344.0;28/05/2024;NORMAL;1856;APROVADA;255;
1;2024-05-27;;Outro;;5159;20482.0;3600.0;27/05/2024;NORMAL;1856;APROVADA;10;
9;2024-05-27;;Outro;;5172;20502.0;350.0;28/05/2024;NORMAL;1856;APROVADA;39;
13;2024-05-27;;Compra;;5174;20606.0;133.56;06/06/2024;NORMAL;1856;APROVADA;;
24;2024-05-27;;Outro;;5167;20485.0;437.5;27/05/2024;NORMAL;1857;APROVADA;2024;
402;2024-05-27;;Outro;;5160;20483.0;3800.0;27/05/2024;NORMAL;1856;APROVADA;9;
25;2024-05-26;;Outro;;5164;20486.0;650.0;27/05/2024;NORMAL;1857;APROVADA;2024;
1;2024-05-24;;Compra;;5143;20579.0;280.25;03/06/2024;NORMAL;1856;APROVADA;;
1;2024-05-24;;Outro;;5152;20470.0;1365.0;27/05/2024;NORMAL;1857;APROVADA;727;
2;2024-05-24;;Outro;;5153;20471.0;500.0;27/05/2024;NORMAL;1857;APROVADA;46;
13;2024-05-24;;Compra;;5140;20621.0;345.0;05/06/2024;NORMAL;1856;APROVADA;;
19;2024-05-24;;Compra;;5141;20600.0;265.0;04/06/2024;NORMAL;1856;APROVADA;;
841;2024-05-24;;Outro;;5154;20472.0;8000.0;27/05/2024;NORMAL;1857;APROVADA;281;
1;2024-05-23;;Compra;;5124;20442.0;3949.4;24/05/2024;NORMAL;1856;APROVADA;1767595;
1;2024-05-23;;Compra;;5126;20773.0;3592.72;14/06/2024;ALTA;1856;APROVADA;;
1;2024-05-23;;Outro;;5131;20440.0;360.0;24/05/2024;ALTA;1857;APROVADA;578;
1;2024-05-23;;Outro;;5132;20444.0;1900.0;24/05/2024;NORMAL;1857;APROVADA;79754;
1;2024-05-23;;Compra;;5135;20443.0;1261.02;24/05/2024;NORMAL;1856;APROVADA;8050;
1;2024-05-23;;Compra;;5139;20493.0;1739.94;29/05/2024;NORMAL;1856;APROVADA;;
10;2024-05-23;;Outro;;5130;20439.0;2950.0;24/05/2024;NORMAL;1857;APROVADA;36;
821;2024-05-23;;Compra;;5129;;300000.0;;ALTA;1856;APROVADA;;
821;2024-05-23;;Outro;;5133;;5500.0;;NORMAL;1857;APROVADA;3038;
2;2024-05-22;;Outro;;5119;20408.0;158.53;22/05/2024;NORMAL;1857;APROVADA;29394;
30;2024-05-22;;Outro;;5121;20410.0;666.42;22/05/2024;NORMAL;1857;APROVADA;29447;
605;2024-05-22;;Outro;;5118;20407.0;105.69;22/05/2024;NORMAL;1857;APROVADA;29393;
607;2024-05-22;;Outro;;5120;20409.0;105.32;22/05/2024;NORMAL;1857;APROVADA;29433;
1;2024-05-21;;Compra;;5089;20413.0;1001.1;28/05/2024;NORMAL;1856;APROVADA;;
1;2024-05-21;;Outro;;5092;20368.0;880.0;21/05/2024;NORMAL;1856;APROVADA;11430;
1;2024-05-21;;Outro;;5099;20402.0;3000.0;22/05/2024;NORMAL;1857;APROVADA;2693;
1;2024-05-21;;Outro;;5102;20389.0;800.0;22/05/2024;NORMAL;1857;APROVADA;2695;
1;2024-05-21;;Compra;;5113;20509.0;73.8;28/05/2024;NORMAL;1856;APROVADA;;
1;2024-05-21;;Compra;;5115;20516.0;1040.0;28/05/2024;NORMAL;1856;APROVADA;;
1;2024-05-21;;Compra;;5116;20413.0;5879.64;28/05/2024;ALTA;1856;APROVADA;;
1;2024-05-21;;Outro;;5117;20438.0;1194.68;24/05/2024;NORMAL;1856;APROVADA;6185;
2;2024-05-21;;Outro;;5105;20394.0;250.0;22/05/2024;NORMAL;1857;APROVADA;2698;
5;2024-05-21;;Outro;;5109;20397.0;500.0;22/05/2024;NORMAL;1857;APROVADA;2701;
9;2024-05-21;;Compra;;5114;20475.0;127.5;27/05/2024;NORMAL;1856;APROVADA;;
13;2024-05-21;;Outro;;5093;20373.0;262.53;21/05/2024;NORMAL;1857;APROVADA;26966;
14;2024-05-21;;Outro;;5112;20400.0;270.0;22/05/2024;NORMAL;1857;APROVADA;2703;
23;2024-05-21;;Outro;;5111;20399.0;400.0;22/05/2024;NORMAL;1857;APROVADA;2702;
30;2024-05-21;;Outro;;5107;20396.0;1100.0;22/05/2024;NORMAL;1857;APROVADA;2700;
402;2024-05-21;;Outro;;5096;20436.0;18050.0;24/05/2024;NORMAL;1857;APROVADA;2691;
402;2024-05-21;;Outro;;5101;20401.0;2000.0;22/05/2024;NORMAL;1857;APROVADA;2694;
605;2024-05-21;;Outro;;5097;20405.0;1500.0;22/05/2024;NORMAL;1857;APROVADA;2692;
605;2024-05-21;;Outro;;5106;20395.0;180.0;22/05/2024;NORMAL;1857;APROVADA;2699;
607;2024-05-21;;Outro;;5104;20393.0;180.0;22/05/2024;NORMAL;1857;APROVADA;2697;
841;2024-05-21;;Outro;;5094;20374.0;1110.5;21/05/2024;NORMAL;1857;APROVADA;3855;
