Empresa;Data;Situacao;Usuario;Solicitação;Nr_nf;Sku;Dt_Preventrega;Pedido;Ds_Prioridade;Ds_Compra;Vl_Solicitacao_Total;Cod_Ccusto;Obs_lin1;Obs_lin2;Obs_lin3;Obs_lin4
1;22/08/2025;ATENDIDA;1858;13319;73.0;5003006;25/08/2025;29643;NORMAL;REALIZADA;2430.0;FACILITIES;NF 73 - VENCIMENTO 03/09;PRESTADOR: MAD ART EM MOVEIS LTDA;PRODUTO: MESA EM MDF PRETO TX FORMATO L.;
14;22/08/2025;APROVADA;1858;13320;;525457;25/08/2025;29644; / TRILHO CORTINA, TROCA DE 02 BRACOS SOFA;NORMAL;1.0;1;1390;FACILITIES;NF 64 - VENCIMENTO 03/09;PRESTADOR: MAD ART EM MOVEIS LTDA
18;22/08/2025;APROVADA;1858;13321;;623;25/08/2025;29645;NORMAL;REALIZADA;455.88;FACILITIES;NF 1233 - VENCIMENTO 04/09;PRESTADOR: MONTE BERICO REFRIGERACAO LTDA;SERVICO: TROCA DE LAMPADAS QUEIMADAS.;
607;22/08/2025;APROVADA;1858;13322;;525457;25/08/2025;29646; / TROCA DE 03 PARES DE CORREDICA.;FACILITIES;1.0;470;FACILITIES;NF 63 - VENCIMENTO 03/09;PRESTADOR: MAD ART EM MOVEIS LTDA;SERVICO: MANUTENCAO DAS GAVETAS
842;22/08/2025;APROVADA;1858;13328;;534711;25/08/2025;29647;NORMAL;REALIZADA;2954.0;403090000;NF 112 - VENCIMENTO 06/09;PRESTADOR: ALVARO F TEXEIRA LTDA;SERVICO: INSTALACAO DE TELA TENSIONADA POR CIMA DA LUMINARIA OVAL.;
831;25/08/2025;APROVADA;1856;13346;;665041;12/09/2025;29843;ALTA;PENDENTE;1500.0;FACILITIES;COMPRA DE UM FERRO INDUSTRIAL PARA IG FORTALEZA;;;
9;25/08/2025;APROVADA;1858;13347;;623;26/08/2025;29706; / AS MESMAS FORAM TROCADAS, POIS ESTAVAM DANIFICADAS.;FACILITIES;1.0;220;FACILITIES;NF 84 - VENCIMENTO 01/09;PRESTADOR: MARCO AURELIO DA SILVA;SERVICO: MANUTENCAO ELETRICA FOI REALIZADA MANUTENCAO DAS LAMPADAS DO SALAO
13;25/08/2025;APROVADA;1858;13349;;623;26/08/2025;29708;NORMAL;REALIZADA;250.0;FACILITIES;NF 45 - VENCIMENTO 09/09;PRESTADOR: CARLOS ANDRE FERREIRA DA SILVA;SERVICO: SUBSTITUICAO DE DUAS LAMPADAS TUBULARES LED.;
19;25/08/2025;APROVADA;1858;13350;;525457;26/08/2025;29710;NORMAL;REALIZADA;980.0;FACILITIES;NF 73 - VENCIMENTO 10/09;PRESTADOR: EDSON MOTA DOS REIS;SERVICO: MANUTENCAO PREVENTIVA DAS MAQUINAS DE COSTURA.;
11;25/08/2025;ATENDIDA;1858;13351;2854.0;5000436;26/08/2025;29711;NORMAL;REALIZADA;8620.0;FACILITIES;NF 2854 - VENCIMENTO 11/09;PRESTADOR: JM IMPORTACAO E COMERCIO DE TAPETES E CARPETES EIRELI;PRODUTO: 01 - TAPETE NYLON 10MM PRETO MEDIDA: 2.60X4.80.;
1;25/08/2025;APROVADA;1856;13353;13700.0;5007407;15/09/2025;29769;MEDIA;PENDENTE;6106.36;FACILITIES;CADEIRA PARA COSTUREIRA;;;
1;25/08/2025;APROVADA;1858;13354;706203.0;5001195;01/09/2025;29761;ALTA;PENDENTE;6013.58;FACILITIES;COMPRA DE MATERIAIS PRA A CONTINUIDADE NA OBRA DE ADEQUACAO DOS QUADROS DE;ENERGIA.;;
14;26/08/2025;APROVADA;1858;13360;;181844;26/08/2025;29715;NORMAL;REALIZADA;400.0;FACILITIES;NF 80 - VENCIMENTO 08/09;PRESTADOR: SANDOVAL OLIVEIRA SANTOS;SERVICO: MAO DE OBRA PARA AJUSTES DE PORTA EM VIDRO.;
841;26/08/2025;APROVADA;1858;13361;1558.0;5004238;26/08/2025;29714;NORMAL;REALIZADA;1480.0;FACILITIES;NF 1558 - VENCIMENTO 08/09;PRESTADOR: SANDOVAL OLIVEIRA SANTOS - ME;PRODUTO: 01 - ESPELHO 4MM LAPIDADO.;
842;26/08/2025;APROVADA;1856;13367;5530.0;5001679;27/08/2025;29757;NORMAL;REALIZADA;680.0;FACILITIES;NF 5530 -PAGO PELO ALBERTO;EXTINTORES PHG;;
1;26/08/2025;APROVADA;1856;13371;;181844;;;ALTA;PENDENTE;15533.5;FACILITIES;INSTALACAO DE EUCATEX;QUALIDADE E EXPEDICAO;;
1;27/08/2025;APROVADA;1858;13385;705781.0;181618;04/09/2025;29839;ALTA;PENDENTE;923.91;FACILITIES;COMPRA DE MATERIAIS PARA A CONTINUIDADE NA OBRA DE ADEQUACAO DOS QUADROS;DE ENERGIA.;;
1;27/08/2025;APROVADA;1858;13394;634747.0;5012592;08/09/2025;30010;NORMAL;PENDENTE;50.0;FACILITIES;COMPRA DE UM CABO TIPO C A PEDIDO DO ALBERTO.;;;
1;27/08/2025;APROVADA;1858;13403;;525457;;;NORMAL;REALIZADA;3300.0;FACILITIES;NF 30 - VENCIMENTO 05/09;PRESTADOR: NIX ELEVADORES LTDA;SERVICO: ATENDIMENTO EMERGENCIAL PARA CONSERTO DO ELEVADOR DE CARGA.;
23;27/08/2025;APROVADA;1858;13404;;623;28/08/2025;29792;NORMAL;REALIZADA;1200.0;FACILITIES;NF 48 - VENCIMENTO 10/09;PRESTADOR: ALEXANDRA GARICA DE CAMPOS;SERVICO: MANUTENCAO CORRETIVA NA PORTA DE ENROLAR.;
10;27/08/2025;APROVADA;1858;13406;;525457;28/08/2025;29791;NORMAL;REALIZADA;650.0;FACILITIES;NF 43 - VENCIMENTO 11/09;PRESTADOR: JONAS JOAQUIM DA SILVA;SERVICO: MANUTENCAO EM 4 MAQUINAS INDUSTRIAIS.;
1;27/08/2025;APROVADA;1858;13407;704681.0;5001288;01/09/2025;29777;ALTA;PENDENTE;2700.68;100000000;COMPRA DE MATERIAIS PARA OBRA NA CASA DO FERNANDO.;;;
1;27/08/2025;APROVADA;1856;13408;;741135;20/09/2025;30039;ALTA;PENDENTE;15533.5;FACILITIES;CONTRATO DE INSTALACAO - EUCATEX;QUALIDADE E EXPEDICAO;;
1;28/08/2025;APROVADA;1856;13421;;534711;28/08/2025;29802;NORMAL;REALIZADA;13975.0;FACILITIES;NF 209;SERVICO DE REMOCAO DOS LOGOS;;
24;28/08/2025;APROVADA;1856;13439;;623;29/08/2025;29836;NORMAL;REALIZADA;783.33;FACILITIES;NF 2025/74;CONSERTO DOS APOIS DE TV;;
1;29/08/2025;APROVADA;1856;13445;12669.0;735288;16/09/2025;29986;ALTA;PENDENTE;3859.52;FACILITIES;MATERIAIS P/ REFORMA  -  SALA DO TI;;;
821;29/08/2025;ATENDIDA;1858;13446;206037.0;5002986;29/08/2025;29832;NORMAL;REALIZADA;2635.16;403070000;NF 206037 - VENCIMENTO 11.09;OBRA;PRESTADOR: BELING MATERIAIS ELETRICOS LTDA;PRODUTO: MATERIAIS PARA OBRA.
1;29/08/2025;APROVADA;1856;13447;62063.0;5015652;08/09/2025;29932;ALTA;PENDENTE;1169.0;FACILITIES;ESCADA ARTICULADA;;;
10;29/08/2025;APROVADA;1858;13449;;525457;29/08/2025;29835;NORMAL;REALIZADA;300.0;FACILITIES;NF 381 - VENCIMENTO 11.09;AR CONDICIONADO;PRESTADOR: ARSAFE CLIMATIZACAO E QUALIDADE DO AR LTDA;SERVICO: FORNECIMENTO E TROCA DE CORREIA FAN COIL.
8;29/08/2025;APROVADA;1858;13451;;623;29/08/2025;29834;NORMAL;REALIZADA;250.0;FACILITIES;NF 85 - VENCIMENTO 12.09;CORRETIVO;PRESTADOR: MARCO AURELIO DA SILVA;SERVICO: SUBSTITUICAO DAS LAMPADAS DAS ESCADAS.
842;29/08/2025;APROVADA;1858;13453;;534711;02/09/2025;29896;NORMAL;REALIZADA;2200.0;403090000;NF 107 - VENCIMENTO 12.09;AUDITORIA;PRESTADOR: NICOLAS GERONIMO DA SILVA;SERVICO: AUDITORIA ELETRICA.
821;29/08/2025;ATENDIDA;1858;13456;205369.0;755063;29/08/2025;29833;NORMAL;REALIZADA;4.95;403070000;NF 205369 - VENCIMENTO 11.09;OBRA;PRESTADOR: BELING MATERIAIS ELETRICOS LTDA;PRODUTO: MATERIAIS PARA A OBRA.
10;29/08/2025;APROVADA;1858;13457;;741135;;;NORMAL;REALIZADA;700.0;FACILITIES;CONTRATO REFERENTE A MANUTENCAO DO AR CONDICIONADO RECIFE;PRESTADOR: ARSAFE CLIMATIZACAO E QUALIDADE DO AR LTDA.;;
10;29/08/2025;APROVADA;1858;13460;;534711;02/09/2025;29895;NORMAL;REALIZADA;750.0;FACILITIES;NF 7 - VENCIMENTO 10.09;CORRETIVA;PRESTADOR: ISRAEL RIBEIRO DE LIMA;SERVICO: REPOSICAO DE VIDRO PARA MESAS.
1;29/08/2025;APROVADA;1858;13467;5293.0;5015653;05/09/2025;29873;NORMAL;PENDENTE;159.12;FACILITIES;COMPRA: PERFIL DE ILUMINACAO COM SENSOR DE PRENSENCA.;;;
1;29/08/2025;APROVADA;1858;13469;12403.0;5003610;05/09/2025;29911;ALTA;PENDENTE;80.0;FACILITIES;COMPRA: MATERIAL SOLICITADO PELO TRILOGO.;;;
841;29/08/2025;APROVADA;1858;13472;155271.0;5008666;09/09/2025;29871;ALTA;PENDENTE;250.0;FACILITIES;COMPRA: TABUA DE PASSAR DEVIDO AO CHAMADO NO TRILOGO.;;;
9;29/08/2025;APROVADA;1858;13473;142472.0;5014061;02/09/2025;29898;NORMAL;REALIZADA;110.0;FACILITIES;NF 142472 - VENCIMENTO 12.09;PREVENTIVA;PRESTADOR: UNIVERSO DA REFRIGERACAO LTDA;PRODUTO: REFIL P/ SOFT.
10;01/09/2025;APROVADA;1858;13479;396.0;574710;03/09/2025;29925;NORMAL;REALIZADA;800.0;FACILITIES;NF 396 - VENCIMENTO 17.09;EXTINTOR;PRESTADOR: JC COMERCIO E SERVICOS DE MATERIAIS CONTRA INCENDIO LTDA;SERVICO: RECARGA DE EXTINTORES.
1;02/09/2025;APROVADA;1858;13497;5049.0;5012603;03/09/2025;29918;NORMAL;REALIZADA;259.0;FACILITIES;NF 5049 - VENCIMENTO 17.09;AQUISICAO;PRESTADOR: COMERCIAL DE FERRAGENS E FERRAMENTAS PRATES LTDA;COMPRA DE MATERIAIS REALIZADA PELA EQUIPE DE MANUTENCAO.
842;02/09/2025;APROVADA;1858;13504;1535.0;5004238;03/09/2025;29917;NORMAL;REALIZADA;6417.8;403090000;NF 1535 - VENCIMENTO 05.09;OBRA;PRESTADOR: SANDOVAL OLIVEIRA SANTOS;PRODUTO: ESPELHO LAPIDADO.
9;02/09/2025;APROVADA;1858;13507;;2105;03/09/2025;29919;NORMAL;REALIZADA;7950.0;FACILITIES;NF 27 - VENCIMENTO 10.09;PREVENTIVA;PRESTADOR: GM SERVICOS LTDA;SERVICO: SEGURANCA NA LOJA LAGO SUL.
1;03/09/2025;APROVADA;1858;13511;48.0;5013112;03/09/2025;29915;NORMAL;PENDENTE;1750.0;FACILITIES;COMPRA: 5 DRIVER, UM PARA OUTLET OS OUTROS PARA ESTOQUE.;;;
10;03/09/2025;APROVADA;1858;13512;;623;03/09/2025;29924;NORMAL;REALIZADA;4107.0;FACILITIES;NF 202 - VENCIMENTO 12.09;CORRETIVA;PRESTADOR: JONAS FELIPE SOUZA SILVA;SERVICO: SERVICOS GERAIS - EMERGENCIAL.
9;03/09/2025;APROVADA;1858;13513;;525457;03/09/2025;29920;NORMAL;REALIZADA;435.0;FACILITIES;NF 80 - VENCIMENTO 15.09;PREVENTIVA;PRESTADOR: JOSE DOMINGOS SODRE DOS SANTOS;SERVICO: MANUTENCAO DE MAQUINA DE COSTURA.
13;03/09/2025;APROVADA;1858;13514;;525457;03/09/2025;29921;NORMAL;REALIZADA;1200.0;FACILITIES;NF 412 - VENCIMENTO 15.09;PREVENTIVA;PRESTADOR: GETECNICA ASSISTENCIA TECNICA LTDA;SERVICO: MANUTENCAO MAQUINA DE COSTURA.
18;03/09/2025;APROVADA;1858;13515;;525457;03/09/2025;29922;NORMAL;REALIZADA;400.0;FACILITIES;NF 296 - VENCIMENTO 15.09;PREVENTIVA;PRESTADOR: COMERCIO MAQUINAS DE COSTURA FERREIRA LTDA;SERVICO: MANUTENCAO MAQUINA DE COSTURA.
1;03/09/2025;APROVADA;1858;13516;1044035.0;699427;15/09/2025;30008;NORMAL;PENDENTE;4864.2;FACILITIES;COMPRA: PECAS PARA MANUTENCAO DO AR-CONDICIONADO.;;;
19;03/09/2025;APROVADA;1858;13518;;525457;05/09/2025;29974;NORMAL;REALIZADA;880.0;FACILITIES;NF 71 - VENCIMENTO 16.09;CORRETIVA;PRESTADOR: GLOBAL SALVADOR SERVICOS GERAIS LTDA;SERVICO: MANUTENCAO DOS CONTROLES AUTOMATICOS DA PORTA DE ENROLAR.
19;03/09/2025;APROVADA;1858;13519;;525457;05/09/2025;29975;NORMAL;REALIZADA;1280.0;FACILITIES;NF 70 - VENCIMENTO 16.09;CORRETIVA;PRESTADOR: GLOBAL SALVADOR GERAIS LTDA;SERVICO: FORNECIMENTO E INSTALACAO DE CENTRAL NA PORTA DE ENROLAR.
30;03/09/2025;ATENDIDA;1858;13520;1564.0;5003465;05/09/2025;29970;NORMAL;REALIZADA;2320.0;FACILITIES;NF 1564 - VENCIMENTO 16.09;CORRETIVA;PRESTADOR: SANDOVAL OLIVEIRA SANTOS;PRODUTO: ESPELHO 6MM LAPIDADO.
843;03/09/2025;APROVADA;1858;13522;;623;05/09/2025;29971;NORMAL;REALIZADA;1140.0;FACILITIES;NF 65 - VENCIMENTO 17.09;CORRETIVA;PRESTADOR: MAD ART EM MOVEIS LTDA;SERVICO: MANUTENCAO, TROCA RODAPE, MESA E CORREDICA DA GAVETA.
605;03/09/2025;APROVADA;1858;13525;;623;05/09/2025;29972;NORMAL;REALIZADA;2720.0;FACILITIES;NF 66 - VENCIMENTO 17.09;CORRETIVA;PRESTADOR: MAD ART EM MOVEIS LTDA;SERVICO: TROCA CORREDICA, INSTALACAO COLUNA E ARMARIO.
8;03/09/2025;APROVADA;1858;13529;;525457;05/09/2025;29976;NORMAL;REALIZADA;435.0;FACILITIES;NF 79 - VENCIMENTO 15.09;PREVENTIVA;PRESTADOR: JOSE DOMINGOS SODRE DOS SANTOS;SERVICO: MANUTENCAO MAQUINA DE COSTURA.
13;03/09/2025;APROVADA;1858;13530;;623;04/09/2025;29935;NORMAL;REALIZADA;800.0;FACILITIES;NF 46 - VENCIMENTO 15.09;CORRETIVA;PRESTADOR: CARLOS ANDRE FERREIRA DA SILVA;SERVICO: TROCA DE LAMPADAS E INSTALACOES.
821;03/09/2025;APROVADA;1858;13532;;89677;05/09/2025;29969;NORMAL;REALIZADA;6000.0;403070000;NF 47 - VENCIMENTO 15.09;OBRA;PRESTADOR: FERNANDO FELIPE RODRIGUES JUNIOR;SERVICO: ACOMPANHAMENTO DE OBRA.
1;04/09/2025;APROVADA;1856;13539;477512.0;5006408;15/09/2025;30068;ALTA;PENDENTE;110.0;FACILITIES;COMPRA DE DEFLETOR PARA AR CONDICIONADO;;;
1;04/09/2025;APROVADA;1856;13549;51.0;5009460;09/09/2025;30007;ALTA;PENDENTE;285.3;FACILITIES; COMPRA DE 5 CONECTORES DE ALIMENTACAO ENTRE PLACAS.;;;
821;05/09/2025;ATENDIDA;1856;13559;372060.0;755447;15/09/2025;30009;ALTA;PENDENTE;7958.0;FACILITIES;COMPRA PARTICULAR DO RICARDO - A PEDIDO DO NELSINHO;;;
30;05/09/2025;APROVADA;1858;13561;47.0;5015662;08/09/2025;30011;NORMAL;REALIZADA;1079.72;FACILITIES;NF 47 - VENCIMENTO 16.09;AQUISICAO;PRESTADOR: STUDIO LD ILUMINACAO AUTOMACAO ELETRICA LTDA;COMPRA: REFERENTE A TROCA DE PERFIL DE LED.
842;05/09/2025;APROVADA;1858;13568;1563.0;5004238;08/09/2025;30013;NORMAL;REALIZADA;3450.15;403090000;NF 1563 - VENCIMENTO 16.09;OBRA;PRESTADOR: SANDOVAL OLIVEIRA SANTOS;PRODUTO: REFENTE AO ESPELHOS EXTRAS E VIDRO ADICIONAIS.
843;05/09/2025;APROVADA;1858;13570;;623;08/09/2025;30014;NORMAL;REALIZADA;1140.0;FACILITIES;NF 65 - VENCIMENTO 17.09;CORRETIVA;PRESTADOR: MAD ART EM MOVEIS LTDA;SERVICO: MARCENARIA.
605;05/09/2025;APROVADA;1858;13571;;623;08/09/2025;30015;NORMAL;REALIZADA;2720.0;FACILITIES;NF 66 - VENCIMENTO 17.09;CORRETIVA;PRESTADOR: MAD ART EM MOVEIS LTDA;SERVICO: MARCENARIA.
821;05/09/2025;ATENDIDA;1858;13574;43262.0;5014651;08/09/2025;30016;NORMAL;REALIZADA;8793.57;403070000;NF 43262 - VENCIMENTO;OBRA;PRESTADOR: VB MATERIAIS DE CONSTRUCAO LTDA;PRODUTO: MATERIAIS
27;05/09/2025;APROVADA;1858;13576;357222.0;5011882;08/09/2025;30026;NORMAL;REALIZADA;102.9;FACILITIES;NF 357222 - VENCIMENTO 02.10;AQUISICAO;PRESTADOR: EMIVE PATRULHA 24 HORAS LTDA;COMPRA: CONTROLE REMOTO.
821;05/09/2025;ATENDIDA;1858;13581;22679.0;756533;10/09/2025;30086;NORMAL;REALIZADA;13075.33;403070000;NF 22679 - VENCIMENTO APOS A LIBERACAO DO ALBERTO;OBRA;PRESTADOR: DIARCO IND E COMEX LTDA;SERVICO: MATERIAIS.
1;05/09/2025;APROVADA;1858;13582;6721.0;5009360;09/09/2025;30042;NORMAL;REALIZADA;1076.44;FACILITIES;NF 6721 - VENCIMENTO 17.09;AQUISICAO;PRESTADOR: GL COMERCIO DE MATERIAIS PARA CONSTRUCAO LTDA;PRODUTO: MATERIAIS PELA EQUIPE MANUTENCAO.
1;05/09/2025;APROVADA;1858;13586;4681.0;5003761;10/09/2025;30037;ALTA;PENDENTE;730.0;FACILITIES;AQUISICAO;COMPRA DE ADESIVOS PARA DEMANDA DO MARKETING.;;
821;08/09/2025;ATENDIDA;1858;13592;24199.0;756536;09/09/2025;30043;NORMAL;REALIZADA;1820.0;403070000;NF 24199 - VENCIMENTO 04.10;OBRA;PRESTADOR: LA NOVITA COMERCIO DE COUROS EIRELI;PRODUTO: COURO PARA O APARTAMENTO DO RA.
1;08/09/2025;NAO LIBERADA;1858;13611;;5000476;;;NORMAL;REALIZADA;20.0;FACILITIES;;;;
1;09/09/2025;APROVADA;1858;13618;;525457;10/09/2025;30060;NORMAL;REALIZADA;8230.0;FACILITIES;NF 67 - VENCIMENTO 22.09;CORRETIVA;PRESTADOR: MAD ART EM MOVEIS LTDA;SERVICO: MANUTENCAO EM MESA.
1;09/09/2025;APROVADA;1858;13619;53719.0;5014176;12/09/2025;30090;NORMAL;PENDENTE;948.0;FACILITIES;COMPRA DE LONAS ADESIVAS.;;;
842;09/09/2025;ATENDIDA;1856;13624;22845.0;756599;10/09/2025;30087;NORMAL;REALIZADA;81270.0;403090000;REFERENTE A ILUMINACAO DO PHG;A PEDIDO DO ALBERTO AINDA NAO VAMOS SEGUIR COCM O PAGAMENTO;;
24;09/09/2025;APROVADA;1858;13626;4662.0;5000474;10/09/2025;30062;NORMAL;REALIZADA;125.0;FACILITIES;NF 4662 - VENCIMENTO 22.09;PREVENTIVA;PRESTADOR: A MAC MAQUINAS DE COSTURA LTDA;PRODUTO: MATERIAIS PARA MANUTENCAO DA MAQUINA.
24;09/09/2025;APROVADA;1858;13628;;525457;10/09/2025;30061;NORMAL;REALIZADA;490.0;FACILITIES;NF 2025/29 - VENCIMENTO 22/09;PREVENTIVA;PRESTADOR: A MAC MAQUINAS DE COSTURA LTDA;SERVICO: MANUTENCAO MAQUINA COSTURA.
25;09/09/2025;APROVADA;1858;13629;4661.0;5015671;10/09/2025;30063;NORMAL;REALIZADA;30.0;FACILITIES;NF 4661 - VENCIMENTO 22.09;PREVENTIVA;PRESTADOR: A MAC MAQUINAS DE COSTURA LTDA;PRODUTO: AGULHAS PARA A MANUTENCAO DA MAQUINA.
25;09/09/2025;APROVADA;1858;13630;;525457;10/09/2025;30064;NORMAL;REALIZADA;490.0;FACILITIES;NF 2025/30 - VENCIMENTO 22.09;PREVENTIVA;PRESTADOR: A MAC MAQUINAS DE COSTURA LTDA;SERVICO: MANUTENCAO MAQUINA DE COSTURA.
25;09/09/2025;APROVADA;1858;13632;;4126;09/09/2025;30051;NORMAL;REALIZADA;250.51;FACILITIES;NF 2025/652 - VENCIMENTO 15.09;PREVENTIVA;PRESTADOR: MALTA ADMINISTRACAO, CONSERVACAO, LIMPEZA LTDA;SERVICO: LIMPEZA.
1;09/09/2025;APROVADA;1858;13633;;2105;10/09/2025;30065;NORMAL;REALIZADA;5128.3;FACILITIES;NF 84213 - VENCIMENTO 19.09;PREVENTIVA;PRESTADOR: SUPORTE SERVICOS DE SEGURANCA LTDA;SERVICO: SEGURANCA EXTRA.
1;09/09/2025;APROVADA;1858;13634;;181844;10/09/2025;30066;NORMAL;REALIZADA;2500.0;FACILITIES;NF 175 - VENCIMENTO 24.09;OBRA;PRESTADOR: LIRIAN ISABEL PIRES;SERVICO: INSTALACAO DE PLACA DE GESSO.
842;09/09/2025;APROVADA;1856;13639;;741135;;;NORMAL;REALIZADA;450.0;FACILITIES;CONTRATO DE MANUTENCAO DO AR CONDICIONADO DO PHG;;;
30;10/09/2025;APROVADA;1856;13641;;5012722;;;NORMAL;REALIZADA;800.0;FACILITIES;COBRANCA MENSAL - ODORIZADOR MATARAZZO;ATE O MES 12;;
842;10/09/2025;ATENDIDA;1856;13656;18.0;756499;10/09/2025;30084;NORMAL;REALIZADA;70000.0;403090000;NF18 - PAGAMENTO REALIZADO ATRAVES DO CARTAO CORPORATIVO DO ALBERTO;REFERENTE AS LUMINARIAS, SPOTS,TRILHOS E AUTOMACAO;;
842;10/09/2025;APROVADA;1856;13659;;534711;10/09/2025;30085;NORMAL;REALIZADA;24000.0;403090000;NF 11 - PAGAMENTO REALIZADO PELO CARTAO CORPORATIVO DO ALBERTO;REFERENTE A MAO DE OBRA DE INSTALACAO DA ILUMINACAO DO PHG;;
801;11/09/2025;APROVADA;1856;13675;;665041;25/09/2025;30182;ALTA;PENDENTE;1338.66;FACILITIES;COMPRA DE UM FERRO INDUSTRIAL PARA O RIOMAR FORTALEZA;;;
25;11/09/2025;APROVADA;1856;13676;357724.0;5011882;11/09/2025;30102;NORMAL;REALIZADA;102.9;FACILITIES;COMPRA DE UM CONTROLE DE ALARME PARA A LOJA BELVEDERE;;;
842;11/09/2025;ATENDIDA;1856;13678;19.0;753733;15/09/2025;30130;NORMAL;REALIZADA;24498.9;403090000;NF 19 - O PAGAMENTO ESTA SUSPENSO ATE SEGUNDA ORDEM;REFERENTE AO STUDIO LD - ILUMINACAO DO PHG;;
842;11/09/2025;APROVADA;1856;13679;;756497;15/09/2025;30131;NORMAL;REALIZADA;84853.53;403090000;NF 17 - PAGAMENTO SUSPENSO ATE SEGUNDA ORDEM;LD STUDIO - REFERENTE A ILUMINACAO DO PHG;;
842;11/09/2025;APROVADA;1856;13690;1324.0;5005319;12/09/2025;30119;NORMAL;REALIZADA;195.0;FACILITIES;NF 1324 - VILA DA PINTURA;MATERIAIS OBRA PHG;;
13;12/09/2025;APROVADA;1858;13698;;525457;12/09/2025;30122;NORMAL;REALIZADA;290.9;FACILITIES;NF 29313 - VENCIMENTO 01.10;CORRETIVA;PRESTADOR: CONTROL AIR ENGENHARIA LTDA;SERVICO: MANUTENCAO AR CONDICIONADO.
821;11/09/2025;ATENDIDA;1858;13702;80944.0;5014926;12/09/2025;30123;NORMAL;REALIZADA;317.0;403070000;NF 80944 - VENCIMENTO 26.09;OBRA;PRESTADOR: ILHA TINTAS LTDA;PRODUTO: MATERIAIS DE PINTURA PARA A OBRA BRAVISSIMA.
10;12/09/2025;APROVADA;1856;13703;;4126;12/09/2025;30124;NORMAL;REALIZADA;3600.0;FACILITIES;REFERENTE A COBRANCA MENSAL DA LIMPEZA DE VITRINE DE RECIFE;;;
27;11/09/2025;APROVADA;1858;13704;;181844;15/09/2025;30132;NORMAL;REALIZADA;5052.21;FACILITIES;NF 2025/51 - VENCIMENTO 26.09;CORRETIVA;PRESTADOR: CVP CONSTRUTORA LTDA;SERVICO: DESENTUPIMENTO DA REDE DE ESGOTO.
821;11/09/2025;ATENDIDA;1858;13705;46.0;757393;15/09/2025;30133;NORMAL;REALIZADA;949.99;403070000;NF 46 - VENCIMENTO 23.09;OBRA;PRESTADOR: FRANCILENE GOMES DOS SANTOS;PRODUTO: MATERIAL TORRE DE TOMADA PARA MESA.
30;12/09/2025;APROVADA;1858;13707;;181844;15/09/2025;30134;NORMAL;REALIZADA;3600.0;FACILITIES;NF 345 - VENCIMENTO 26.09;CORRETIVA;PRESTADOR: JAPA DESENTUPIDORA E DEDETIZACAO LTDA;SERVICO: DESENTUPIMENTO E RASPAGEM NO RAMAL DE PIA DA COPA.
1;12/09/2025;APROVADA;1858;13717;918820.0;5012717;17/09/2025;30139;ALTA;PENDENTE;1807.8;FACILITIES;COMPRA DE TINTAS PARA A MUDANCA LAYOUT SHOWROOM.;;;
8;12/09/2025;APROVADA;1858;13720;;623;16/09/2025;30180;NORMAL;REALIZADA;413.0;FACILITIES;NF 151 - VENCIMENTO 26.09;CORRETIVA;PRESTADOR: ELVIS JACINTO BARRETO;SERVICO: MANUTENCAO DOS MOVEIS
1;16/09/2025;APROVADA;1858;13760;143687.0;5004654;17/09/2025;30188;NORMAL;PENDENTE;205.89;FACILITIES;COMPRA DE UM CARRINHO DOBRAVEL PARA OS MENINOS DA MANUTENCAO.;;;
24;16/09/2025;APROVADA;1858;13761;;525457;18/09/2025;30235;NORMAL;REALIZADA;2640.0;FACILITIES;NF 2025/69 - VENCIMENTO 29.09;CORRETIVA;PRESTADOR: LUIS HENRIQUE PEREIRA DE CARVALHO;SERVICO: MANUTENCAO DA PORTA AUTOMATICA.
1;16/09/2025;APROVADA;1858;13774;118710.0;5015676;25/09/2025;30391;NORMAL;PENDENTE;390.0;FACILITIES;COMPRA DE 6 SONOFF PARA AUTOMACAO DO BACKLIGHT.;;;
1;16/09/2025;APROVADA;1858;13780;160.0;5015678;24/09/2025;30415;NORMAL;PENDENTE;42.0;FACILITIES;COMPRA DE UMA CHAVE HIDRAULICA PARA OS MENINOS DA MANUTENCAO.;;;
1;16/09/2025;APROVADA;1858;13783;7106.0;5006551;25/09/2025;30402;NORMAL;PENDENTE;2700.0;FACILITIES;COMPRA DE UMA PARAFUSADEIRA PARA OS MENINOS DA MANUTENCAO.;;;
842;16/09/2025;APROVADA;1858;13785;;534711;17/09/2025;30228;NORMAL;REALIZADA;2637.5;403090000;NF 21412 - VENCIMENTO 18.09;OBRA;PRESTADOR: LED WAVE PAINEIS ELETRONICOS LTDA;SERVICO: INSTALACAO DE PAINEIS DE LED.
5;17/09/2025;APROVADA;1856;13794;;4126;18/09/2025;30237;NORMAL;REALIZADA;500.0;FACILITIES;SOLICITACAO REFERENTE A COBRANCA FIXA DA LIMPEZA DE VITRINE - OUTLET;VALIDA AGO- DEZ 2025;;
25;17/09/2025;APROVADA;1858;13795;;534711;18/09/2025;30238;NORMAL;REALIZADA;2071.4;FACILITIES;NF 2025/50 - VENCIMENTO 26.09;CORRETIVA;PRESTADOR: CVP CONSTRUTORA LTDA;SERVICO: SUBSTITUICAO DOS DRIVERS QUEIMADOS DA LOJA.
